subscription_id,customer_id,subscription_tier,monthly_revenue,subscription_start_date,subscription_end_date,is_active,payment_method,created_at,updated_at
SUB_001936,CUST_000254,premium,99,2027-04-21,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001937,CUST_001555,enterprise,99,2027-04-22,2024-11-19,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001938,CUST_000569,premium,99,2027-04-23,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001939,CUST_000111,enterprise,99,2027-04-24,2025-05-25,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001940,CUST_000984,basic,299,2027-04-25,2024-10-23,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001941,CUST_001336,enterprise,29,2027-04-26,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001942,CUST_000997,basic,29,2027-04-27,2025-07-16,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001943,CUST_000460,premium,99,2027-04-28,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001944,CUST_000707,basic,29,2027-04-29,2025-04-05,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001945,CUST_000886,premium,99,2027-04-30,2024-09-28,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001946,CUST_001485,basic,99,2027-05-01,2024-04-05,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001947,CUST_001888,basic,29,2027-05-02,2025-02-21,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001948,CUST_001115,basic,99,2027-05-03,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001949,CUST_001075,basic,29,2027-05-04,2024-02-15,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001950,CUST_001828,enterprise,99,2027-05-05,2024-09-06,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001951,CUST_000519,basic,29,2027-05-06,2024-09-15,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001952,CUST_000811,enterprise,99,2027-05-07,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001953,CUST_001121,premium,29,2027-05-08,2025-04-24,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001954,CUST_000235,premium,99,2027-05-09,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001955,CUST_001924,enterprise,99,2027-05-10,2024-08-06,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001956,CUST_001397,premium,99,2027-05-11,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001957,CUST_001604,premium,29,2027-05-12,2025-02-15,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001958,CUST_000926,basic,299,2027-05-13,2024-04-01,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001959,CUST_000556,basic,99,2027-05-14,2024-06-09,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001960,CUST_000648,basic,99,2027-05-15,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001961,CUST_000233,enterprise,29,2027-05-16,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001962,CUST_001055,enterprise,99,2027-05-17,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001963,CUST_001312,premium,99,2027-05-18,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001964,CUST_001661,basic,99,2027-05-19,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001965,CUST_000578,enterprise,99,2027-05-20,2024-11-07,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001966,CUST_000541,enterprise,299,2027-05-21,2024-12-27,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001967,CUST_000113,basic,299,2027-05-22,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001968,CUST_000203,enterprise,99,2027-05-23,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001969,CUST_001052,basic,99,2027-05-24,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001970,CUST_000642,premium,99,2027-05-25,2025-08-05,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001971,CUST_000473,premium,299,2027-05-26,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001972,CUST_000696,premium,299,2027-05-27,2024-11-22,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001973,CUST_000252,basic,29,2027-05-28,2025-04-30,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001974,CUST_001821,enterprise,29,2027-05-29,2024-09-17,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001975,CUST_000904,premium,99,2027-05-30,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001976,CUST_001945,premium,99,2027-05-31,2024-11-17,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001977,CUST_000385,premium,299,2027-06-01,2025-02-09,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001978,CUST_000061,enterprise,99,2027-06-02,2024-02-25,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001979,CUST_000514,enterprise,99,2027-06-03,2024-08-14,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001980,CUST_000429,basic,299,2027-06-04,2024-08-07,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001981,CUST_000579,premium,299,2027-06-05,2025-08-20,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001982,CUST_001560,enterprise,299,2027-06-06,2025-03-14,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001983,CUST_001714,basic,299,2027-06-07,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001984,CUST_001164,premium,29,2027-06-08,2025-04-18,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001985,CUST_000742,enterprise,299,2027-06-09,2025-04-01,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001986,CUST_001323,enterprise,299,2027-06-10,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001987,CUST_000674,basic,99,2027-06-11,2024-05-21,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001988,CUST_000310,premium,99,2027-06-12,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001989,CUST_000470,premium,99,2027-06-13,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001990,CUST_001416,enterprise,29,2027-06-14,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001991,CUST_001665,premium,299,2027-06-15,2025-04-09,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001992,CUST_001468,basic,299,2027-06-16,2025-02-04,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001993,CUST_001781,enterprise,29,2027-06-17,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001994,CUST_000808,enterprise,299,2027-06-18,2024-07-29,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001995,CUST_000171,basic,99,2027-06-19,2024-04-17,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001996,CUST_000575,enterprise,29,2027-06-20,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001997,CUST_000030,premium,299,2027-06-21,2024-04-24,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001998,CUST_000046,premium,29,2027-06-22,2024-02-03,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001999,CUST_000129,enterprise,29,2027-06-23,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002000,CUST_000351,basic,299,2027-06-24,2024-12-29,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002001,CUST_000977,basic,99,2027-06-25,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002002,CUST_001868,premium,299,2027-06-26,2024-05-28,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002003,CUST_001645,basic,299,2027-06-27,2025-07-25,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002004,CUST_001604,enterprise,99,2027-06-28,2025-04-27,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002005,CUST_000057,enterprise,299,2027-06-29,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002006,CUST_001129,premium,299,2027-06-30,2024-08-25,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002007,CUST_000811,premium,299,2027-07-01,2024-04-24,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002008,CUST_001353,premium,29,2027-07-02,2024-12-30,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002009,CUST_000767,basic,29,2027-07-03,2024-07-31,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002010,CUST_001847,enterprise,29,2027-07-04,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002011,CUST_000682,enterprise,299,2027-07-05,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002012,CUST_001406,enterprise,99,2027-07-06,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002013,CUST_001185,premium,29,2027-07-07,2024-11-07,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002014,CUST_000996,enterprise,99,2027-07-08,2024-08-14,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002015,CUST_000285,basic,299,2027-07-09,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002016,CUST_001094,basic,29,2027-07-10,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002017,CUST_001790,enterprise,299,2027-07-11,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002018,CUST_001477,premium,99,2027-07-12,2025-03-10,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002019,CUST_000885,enterprise,29,2027-07-13,2024-02-25,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002020,CUST_001590,basic,29,2027-07-14,2025-02-28,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002021,CUST_001858,basic,29,2027-07-15,2025-02-14,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002022,CUST_000396,basic,29,2027-07-16,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002023,CUST_001538,enterprise,99,2027-07-17,2025-08-02,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002024,CUST_000025,basic,29,2027-07-18,2025-02-20,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002025,CUST_000312,premium,299,2027-07-19,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002026,CUST_000125,enterprise,29,2027-07-20,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002027,CUST_001431,enterprise,99,2027-07-21,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002028,CUST_001588,basic,29,2027-07-22,2025-02-02,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002029,CUST_001221,basic,99,2027-07-23,2025-04-17,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002030,CUST_000810,premium,99,2027-07-24,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002031,CUST_000187,enterprise,299,2027-07-25,2024-11-13,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002032,CUST_000697,basic,29,2027-07-26,2024-03-11,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002033,CUST_001840,premium,29,2027-07-27,2024-07-03,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002034,CUST_000809,basic,29,2027-07-28,2025-08-17,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002035,CUST_000715,enterprise,299,2027-07-29,2024-06-15,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002036,CUST_001507,basic,299,2027-07-30,2024-07-28,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002037,CUST_000449,enterprise,99,2027-07-31,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002038,CUST_000522,basic,99,2027-08-01,2024-08-14,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002039,CUST_001894,enterprise,99,2027-08-02,2025-02-20,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002040,CUST_001377,premium,299,2027-08-03,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002041,CUST_000985,enterprise,299,2027-08-04,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002042,CUST_000657,premium,299,2027-08-05,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002043,CUST_000596,enterprise,99,2027-08-06,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002044,CUST_000099,premium,299,2027-08-07,2024-04-21,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002045,CUST_000615,basic,99,2027-08-08,2024-05-21,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002046,CUST_000947,enterprise,99,2027-08-09,2025-02-09,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002047,CUST_001581,basic,29,2027-08-10,2025-06-17,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002048,CUST_000555,premium,29,2027-08-11,2024-02-02,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002049,CUST_000277,enterprise,29,2027-08-12,2024-03-12,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002050,CUST_001716,enterprise,99,2027-08-13,2024-06-20,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002051,CUST_001722,basic,29,2027-08-14,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002052,CUST_001649,enterprise,29,2027-08-15,2024-06-09,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002053,CUST_000490,enterprise,29,2027-08-16,2025-07-03,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002054,CUST_000254,basic,299,2027-08-17,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002055,CUST_000380,enterprise,99,2027-08-18,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002056,CUST_000891,basic,29,2027-08-19,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002057,CUST_000541,basic,299,2027-08-20,2025-04-23,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002058,CUST_001287,basic,299,2027-08-21,2025-03-13,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002059,CUST_001633,basic,299,2027-08-22,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002060,CUST_000824,basic,29,2027-08-23,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002061,CUST_000878,premium,299,2027-08-24,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002062,CUST_001352,premium,99,2027-08-25,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002063,CUST_001138,basic,299,2027-08-26,2025-07-31,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002064,CUST_001299,premium,299,2027-08-27,2024-04-12,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002065,CUST_001511,premium,299,2027-08-28,2024-04-08,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002066,CUST_000280,enterprise,299,2027-08-29,2024-09-16,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002067,CUST_001298,basic,99,2027-08-30,2025-03-02,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002068,CUST_000772,premium,29,2027-08-31,2024-11-24,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002069,CUST_000842,enterprise,99,2027-09-01,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002070,CUST_000718,enterprise,99,2027-09-02,2024-09-09,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002071,CUST_001919,basic,29,2027-09-03,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002072,CUST_000327,basic,299,2027-09-04,2025-03-10,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002073,CUST_000210,enterprise,29,2027-09-05,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002074,CUST_000726,basic,29,2027-09-06,2024-08-13,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002075,CUST_000922,basic,99,2027-09-07,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002076,CUST_000551,enterprise,29,2027-09-08,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002077,CUST_000025,enterprise,299,2027-09-09,2024-11-02,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002078,CUST_000026,basic,99,2027-09-10,2025-05-10,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002079,CUST_000701,premium,299,2027-09-11,2024-12-15,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002080,CUST_001106,basic,99,2027-09-12,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002081,CUST_001919,premium,299,2027-09-13,2024-12-08,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002082,CUST_001969,enterprise,29,2027-09-14,2024-07-09,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002083,CUST_000681,premium,29,2027-09-15,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002084,CUST_000412,enterprise,29,2027-09-16,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002085,CUST_000166,basic,299,2027-09-17,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002086,CUST_001723,basic,99,2027-09-18,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002087,CUST_000168,enterprise,99,2027-09-19,2024-12-03,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002088,CUST_001824,enterprise,99,2027-09-20,2025-04-25,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002089,CUST_000228,enterprise,29,2027-09-21,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002090,CUST_001632,basic,299,2027-09-22,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002091,CUST_000366,basic,99,2027-09-23,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002092,CUST_000527,premium,299,2027-09-24,2025-05-12,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002093,CUST_000790,enterprise,99,2027-09-25,2024-03-13,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002094,CUST_001670,premium,29,2027-09-26,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002095,CUST_001561,basic,299,2027-09-27,2024-03-01,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002096,CUST_001887,premium,99,2027-09-28,2024-06-06,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002097,CUST_000523,premium,99,2027-09-29,2025-04-15,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002098,CUST_001095,basic,99,2027-09-30,2025-07-07,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002099,CUST_001668,basic,99,2027-10-01,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002100,CUST_000105,enterprise,29,2027-10-02,2024-12-23,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002101,CUST_000731,premium,99,2027-10-03,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002102,CUST_001908,basic,99,2027-10-04,2024-07-11,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002103,CUST_000964,basic,29,2027-10-05,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002104,CUST_001712,premium,99,2027-10-06,2025-06-06,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002105,CUST_001305,basic,299,2027-10-07,2025-05-09,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002106,CUST_000132,enterprise,299,2027-10-08,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002107,CUST_000533,enterprise,99,2027-10-09,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002108,CUST_000974,premium,29,2027-10-10,2024-05-19,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002109,CUST_000268,enterprise,29,2027-10-11,2024-11-25,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002110,CUST_001435,basic,29,2027-10-12,2024-10-05,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002111,CUST_000672,basic,99,2027-10-13,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002112,CUST_001642,basic,99,2027-10-14,2025-03-04,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002113,CUST_000790,basic,299,2027-10-15,2025-08-22,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002114,CUST_001888,premium,29,2027-10-16,2025-07-11,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002115,CUST_001770,enterprise,99,2027-10-17,2024-06-14,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002116,CUST_000017,enterprise,99,2027-10-18,2024-10-10,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002117,CUST_001777,basic,99,2027-10-19,2024-03-13,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002118,CUST_000116,premium,29,2027-10-20,2024-11-28,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002119,CUST_000797,basic,29,2027-10-21,2024-08-19,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002120,CUST_001817,basic,299,2027-10-22,2024-09-07,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002121,CUST_001167,premium,29,2027-10-23,2024-04-20,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002122,CUST_001740,premium,99,2027-10-24,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002123,CUST_000550,basic,299,2027-10-25,2025-06-05,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002124,CUST_000928,enterprise,29,2027-10-26,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002125,CUST_001689,basic,29,2027-10-27,2024-02-24,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002126,CUST_001711,enterprise,29,2027-10-28,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002127,CUST_001984,enterprise,29,2027-10-29,2025-06-05,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002128,CUST_000752,premium,99,2027-10-30,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002129,CUST_000421,premium,29,2027-10-31,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002130,CUST_001921,basic,99,2027-11-01,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002131,CUST_001392,enterprise,99,2027-11-02,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002132,CUST_000645,enterprise,99,2027-11-03,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002133,CUST_000557,basic,299,2027-11-04,2024-12-17,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002134,CUST_000049,basic,99,2027-11-05,2025-07-19,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_002135,CUST_000677,basic,29,2027-11-06,2024-05-14,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
