interaction_id,customer_id,interaction_date,interaction_type,category,priority,resolution_time_hours,satisfaction_score,resolved
INT_002309,CUST_000408,2023-09-05 05:00:00,chat,account,high,0.7537698666602488,2,False
INT_002310,CUST_000759,2023-09-05 06:00:00,chat,onboarding,high,5.738869034331026,5,False
INT_002311,CUST_000374,2023-09-05 07:00:00,phone,technical,low,23.402291088440045,3,False
INT_002312,CUST_001180,2023-09-05 08:00:00,chat,account,medium,2.3367668148693275,1,False
INT_002313,CUST_001709,2023-09-05 09:00:00,email,onboarding,high,15.404344195089031,4,True
INT_002314,CUST_000862,2023-09-05 10:00:00,email,technical,medium,3.8210741226177007,2,False
INT_002315,CUST_001834,2023-09-05 11:00:00,email,account,medium,26.17131108730876,5,True
INT_002316,CUST_001101,2023-09-05 12:00:00,phone,billing,low,12.487914663163215,3,True
INT_002317,CUST_000203,2023-09-05 13:00:00,chat,technical,medium,5.375522961136743,2,True
INT_002318,CUST_000581,2023-09-05 14:00:00,email,technical,high,0.3724524275788088,3,False
INT_002319,CUST_000951,2023-09-05 15:00:00,phone,technical,high,1.1772704464529165,3,True
INT_002320,CUST_000493,2023-09-05 16:00:00,email,technical,high,13.803826589182709,2,True
INT_002321,CUST_000334,2023-09-05 17:00:00,email,billing,medium,20.491772209161226,2,True
INT_002322,CUST_000384,2023-09-05 18:00:00,phone,technical,high,21.89397301335431,3,True
INT_002323,CUST_000881,2023-09-05 19:00:00,chat,account,high,26.168345754719958,3,False
INT_002324,CUST_001719,2023-09-05 20:00:00,email,onboarding,high,9.876663075572448,2,True
INT_002325,CUST_001018,2023-09-05 21:00:00,email,technical,medium,1.3353657581017155,5,False
INT_002326,CUST_001550,2023-09-05 22:00:00,phone,technical,high,0.6041699791477219,4,False
INT_002327,CUST_001717,2023-09-05 23:00:00,email,onboarding,high,2.4256624880023416,2,True
INT_002328,CUST_000430,2023-09-06 00:00:00,chat,onboarding,high,2.959294277376669,2,False
INT_002329,CUST_001078,2023-09-06 01:00:00,email,technical,high,25.428889331252584,4,True
INT_002330,CUST_001972,2023-09-06 02:00:00,email,account,high,15.210233939233827,2,True
INT_002331,CUST_000859,2023-09-06 03:00:00,phone,billing,medium,5.305929612033259,1,False
INT_002332,CUST_001341,2023-09-06 04:00:00,email,billing,medium,5.199367773135151,4,True
INT_002333,CUST_000171,2023-09-06 05:00:00,phone,billing,high,0.3430222696769968,5,True
INT_002334,CUST_000589,2023-09-06 06:00:00,email,account,high,28.129848113938213,2,True
INT_002335,CUST_001878,2023-09-06 07:00:00,phone,billing,medium,3.7204276573000667,2,False
INT_002336,CUST_000248,2023-09-06 08:00:00,chat,onboarding,low,0.36238270636851977,5,False
INT_002337,CUST_000708,2023-09-06 09:00:00,phone,account,low,2.33081265881673,5,False
INT_002338,CUST_001853,2023-09-06 10:00:00,chat,technical,low,2.603357006176225,5,False
INT_002339,CUST_000934,2023-09-06 11:00:00,phone,technical,medium,36.52891017591573,1,True
INT_002340,CUST_001891,2023-09-06 12:00:00,email,onboarding,medium,3.831952898462002,1,True
INT_002341,CUST_001828,2023-09-06 13:00:00,chat,onboarding,medium,20.914217525467706,2,False
INT_002342,CUST_000411,2023-09-06 14:00:00,email,billing,high,10.574219352132666,4,True
INT_002343,CUST_000681,2023-09-06 15:00:00,phone,billing,low,5.043845836236446,4,False
INT_002344,CUST_001380,2023-09-06 16:00:00,phone,account,medium,4.059743409263942,3,False
INT_002345,CUST_000436,2023-09-06 17:00:00,email,onboarding,high,4.5016855983202815,3,False
INT_002346,CUST_000210,2023-09-06 18:00:00,phone,onboarding,high,4.4375749876963075,2,False
INT_002347,CUST_001444,2023-09-06 19:00:00,email,account,medium,11.137375126263471,5,False
INT_002348,CUST_001343,2023-09-06 20:00:00,phone,technical,medium,6.306403882456028,3,True
INT_002349,CUST_001773,2023-09-06 21:00:00,chat,account,low,16.51669569192853,3,True
INT_002350,CUST_001621,2023-09-06 22:00:00,phone,account,low,17.92109315294693,1,True
INT_002351,CUST_000710,2023-09-06 23:00:00,email,billing,medium,29.318947104335706,5,True
INT_002352,CUST_000979,2023-09-07 00:00:00,email,onboarding,high,0.9356343515489663,2,True
INT_002353,CUST_000010,2023-09-07 01:00:00,chat,technical,high,12.393278426692174,5,True
INT_002354,CUST_001858,2023-09-07 02:00:00,email,onboarding,medium,4.350500909576941,2,False
INT_002355,CUST_001751,2023-09-07 03:00:00,chat,account,medium,4.468243734240332,2,False
INT_002356,CUST_000574,2023-09-07 04:00:00,email,onboarding,low,7.055751025238312,1,False
INT_002357,CUST_001044,2023-09-07 05:00:00,chat,billing,low,37.78851031504556,3,False
INT_002358,CUST_000170,2023-09-07 06:00:00,phone,account,high,7.602575988964633,2,True
INT_002359,CUST_001692,2023-09-07 07:00:00,email,onboarding,low,3.517704878744585,2,False
INT_002360,CUST_000172,2023-09-07 08:00:00,email,onboarding,medium,1.0939176786276734,2,True
INT_002361,CUST_000518,2023-09-07 09:00:00,email,billing,low,8.009572155025099,2,False
INT_002362,CUST_001866,2023-09-07 10:00:00,phone,billing,medium,7.093476599369436,5,False
INT_002363,CUST_000815,2023-09-07 11:00:00,email,onboarding,medium,6.016864552514702,5,False
INT_002364,CUST_000078,2023-09-07 12:00:00,chat,billing,high,6.517826833712723,1,False
INT_002365,CUST_001239,2023-09-07 13:00:00,email,onboarding,high,2.4386957509117115,4,True
INT_002366,CUST_001739,2023-09-07 14:00:00,email,onboarding,medium,4.420191070150123,3,False
INT_002367,CUST_001962,2023-09-07 15:00:00,chat,account,low,6.602170977969852,2,False
INT_002368,CUST_000296,2023-09-07 16:00:00,chat,account,high,0.4902723301014347,4,False
INT_002369,CUST_001261,2023-09-07 17:00:00,email,technical,medium,2.493786120854962,4,True
INT_002370,CUST_000300,2023-09-07 18:00:00,phone,technical,low,8.870369104215323,4,False
INT_002371,CUST_000469,2023-09-07 19:00:00,chat,onboarding,high,16.13692117042859,2,False
INT_002372,CUST_001817,2023-09-07 20:00:00,chat,account,high,27.776249039127627,3,False
INT_002373,CUST_001417,2023-09-07 21:00:00,chat,technical,low,22.796771614862237,3,True
INT_002374,CUST_001174,2023-09-07 22:00:00,email,technical,high,4.335594724420106,2,True
INT_002375,CUST_001319,2023-09-07 23:00:00,email,billing,high,1.424997981453079,1,False
INT_002376,CUST_001941,2023-09-08 00:00:00,chat,account,medium,2.6213275299097187,1,True
INT_002377,CUST_001717,2023-09-08 01:00:00,chat,account,medium,14.8378479906388,4,False
INT_002378,CUST_001325,2023-09-08 02:00:00,chat,account,medium,2.0330425791597526,2,True
INT_002379,CUST_000089,2023-09-08 03:00:00,email,onboarding,low,25.671958718346005,1,False
INT_002380,CUST_000044,2023-09-08 04:00:00,phone,technical,low,11.185713149075436,5,False
INT_002381,CUST_001668,2023-09-08 05:00:00,phone,technical,medium,5.6281946164352,3,True
INT_002382,CUST_000925,2023-09-08 06:00:00,email,technical,high,8.237556269748241,5,False
INT_002383,CUST_000474,2023-09-08 07:00:00,chat,technical,medium,5.37778878967642,5,False
INT_002384,CUST_001986,2023-09-08 08:00:00,chat,billing,medium,12.277935787500931,1,False
INT_002385,CUST_001921,2023-09-08 09:00:00,email,billing,medium,0.4448535583684998,3,False
INT_002386,CUST_001828,2023-09-08 10:00:00,phone,account,high,0.0827630777610374,5,False
INT_002387,CUST_001493,2023-09-08 11:00:00,email,billing,medium,1.6833750548159205,3,True
INT_002388,CUST_001266,2023-09-08 12:00:00,chat,account,low,2.14095172742725,5,True
INT_002389,CUST_000150,2023-09-08 13:00:00,phone,onboarding,medium,15.14471260431957,3,False
INT_002390,CUST_000578,2023-09-08 14:00:00,phone,account,low,6.349813839622964,2,False
INT_002391,CUST_000274,2023-09-08 15:00:00,email,onboarding,low,20.635195797469432,1,True
INT_002392,CUST_001925,2023-09-08 16:00:00,email,billing,medium,3.680937908425702,2,False
INT_002393,CUST_000543,2023-09-08 17:00:00,chat,billing,low,4.9798545359337805,3,True
INT_002394,CUST_000636,2023-09-08 18:00:00,chat,technical,low,24.016574272146094,1,True
INT_002395,CUST_000440,2023-09-08 19:00:00,chat,technical,high,3.880641955046493,1,True
INT_002396,CUST_000001,2023-09-08 20:00:00,chat,account,low,7.322617950614957,4,True
INT_002397,CUST_001402,2023-09-08 21:00:00,chat,billing,low,22.59497694979535,2,True
INT_002398,CUST_000629,2023-09-08 22:00:00,chat,billing,high,25.14582889382579,5,False
INT_002399,CUST_001546,2023-09-08 23:00:00,email,billing,medium,39.56530159365241,1,False
INT_002400,CUST_000089,2023-09-09 00:00:00,chat,billing,medium,2.9237775428713553,5,True
INT_002401,CUST_000660,2023-09-09 01:00:00,phone,account,high,3.7274446115176714,2,False
INT_002402,CUST_000029,2023-09-09 02:00:00,email,onboarding,medium,2.963552827861921,4,False
INT_002403,CUST_001139,2023-09-09 03:00:00,phone,technical,low,30.852191566935613,1,False
INT_002404,CUST_000713,2023-09-09 04:00:00,chat,billing,low,2.742929879552365,4,False
INT_002405,CUST_000825,2023-09-09 05:00:00,email,billing,low,3.058339855384899,4,False
INT_002406,CUST_001195,2023-09-09 06:00:00,chat,billing,high,5.263356043513456,3,True
INT_002407,CUST_001519,2023-09-09 07:00:00,chat,billing,high,11.006365266865837,4,True
INT_002408,CUST_000651,2023-09-09 08:00:00,phone,technical,low,18.92544017501137,5,False
INT_002409,CUST_001585,2023-09-09 09:00:00,chat,account,low,12.090113042350364,4,True
INT_002410,CUST_000279,2023-09-09 10:00:00,email,billing,high,39.0910730561091,3,True
INT_002411,CUST_000702,2023-09-09 11:00:00,email,account,high,28.494955839442312,2,False
INT_002412,CUST_001598,2023-09-09 12:00:00,email,onboarding,medium,10.683618349653743,1,True
INT_002413,CUST_001554,2023-09-09 13:00:00,email,billing,low,13.613917201470777,2,False
INT_002414,CUST_000350,2023-09-09 14:00:00,phone,onboarding,low,5.054041878767308,3,True
INT_002415,CUST_000392,2023-09-09 15:00:00,chat,billing,low,16.402358255973702,5,True
INT_002416,CUST_001773,2023-09-09 16:00:00,phone,account,medium,3.7239956815391,1,True
INT_002417,CUST_001720,2023-09-09 17:00:00,email,technical,high,8.14341340221657,5,True
INT_002418,CUST_000789,2023-09-09 18:00:00,phone,billing,high,11.314521111195994,2,True
INT_002419,CUST_000345,2023-09-09 19:00:00,chat,account,low,14.09378251598347,1,False
INT_002420,CUST_001666,2023-09-09 20:00:00,phone,billing,high,0.8232476740189322,5,True
INT_002421,CUST_001931,2023-09-09 21:00:00,email,account,high,18.959429828364605,1,False
INT_002422,CUST_001825,2023-09-09 22:00:00,chat,billing,high,1.2452990307763108,2,True
INT_002423,CUST_000630,2023-09-09 23:00:00,phone,technical,low,1.9398506675816816,5,True
INT_002424,CUST_000517,2023-09-10 00:00:00,phone,onboarding,low,14.20427719684132,1,False
INT_002425,CUST_000701,2023-09-10 01:00:00,email,billing,medium,12.42059596425954,1,True
INT_002426,CUST_000808,2023-09-10 02:00:00,chat,onboarding,high,32.651129736550175,5,False
INT_002427,CUST_001898,2023-09-10 03:00:00,email,onboarding,low,14.845237071109366,2,False
INT_002428,CUST_001238,2023-09-10 04:00:00,chat,account,medium,10.007915289898424,3,True
INT_002429,CUST_001229,2023-09-10 05:00:00,chat,account,high,4.89361087936696,1,True
INT_002430,CUST_001111,2023-09-10 06:00:00,phone,account,low,4.143234808385506,5,True
INT_002431,CUST_001128,2023-09-10 07:00:00,email,billing,medium,30.047020452087235,5,False
INT_002432,CUST_001764,2023-09-10 08:00:00,chat,technical,high,10.780409594112623,5,False
INT_002433,CUST_000816,2023-09-10 09:00:00,email,technical,medium,15.6266277440806,3,False
INT_002434,CUST_000839,2023-09-10 10:00:00,phone,technical,low,3.2796916306419637,4,False
INT_002435,CUST_000701,2023-09-10 11:00:00,chat,account,high,0.3950100685061569,5,False
INT_002436,CUST_001363,2023-09-10 12:00:00,phone,technical,low,0.4043125362219997,3,False
INT_002437,CUST_000661,2023-09-10 13:00:00,chat,onboarding,high,29.287954059839954,4,False
INT_002438,CUST_000222,2023-09-10 14:00:00,phone,technical,low,19.949032527784027,3,False
INT_002439,CUST_001094,2023-09-10 15:00:00,chat,onboarding,high,2.458457059123263,5,True
INT_002440,CUST_000228,2023-09-10 16:00:00,phone,technical,high,1.5723858743752541,1,False
INT_002441,CUST_001262,2023-09-10 17:00:00,email,onboarding,high,0.5339078078763058,5,False
INT_002442,CUST_000046,2023-09-10 18:00:00,email,technical,medium,19.344575707391016,3,True
INT_002443,CUST_001736,2023-09-10 19:00:00,email,account,high,6.221667529906499,5,False
INT_002444,CUST_001308,2023-09-10 20:00:00,email,onboarding,high,4.108696335340858,2,True
INT_002445,CUST_001680,2023-09-10 21:00:00,chat,billing,high,9.40251878678713,3,True
INT_002446,CUST_000087,2023-09-10 22:00:00,email,billing,low,14.151497344507789,3,True
INT_002447,CUST_001142,2023-09-10 23:00:00,email,billing,medium,24.723111050636746,5,False
INT_002448,CUST_001807,2023-09-11 00:00:00,email,onboarding,low,12.174225293435617,3,True
INT_002449,CUST_000994,2023-09-11 01:00:00,phone,technical,low,0.5706572597627015,3,False
INT_002450,CUST_001405,2023-09-11 02:00:00,email,account,medium,3.6360438757848272,3,True
INT_002451,CUST_000544,2023-09-11 03:00:00,phone,account,medium,26.52662723941041,5,False
INT_002452,CUST_001552,2023-09-11 04:00:00,chat,technical,low,8.01261700883559,5,False
INT_002453,CUST_001407,2023-09-11 05:00:00,phone,technical,low,33.732089792465686,5,False
INT_002454,CUST_000224,2023-09-11 06:00:00,email,technical,medium,38.89764848636399,5,True
INT_002455,CUST_000378,2023-09-11 07:00:00,chat,billing,low,8.0002776667082,4,True
INT_002456,CUST_001962,2023-09-11 08:00:00,chat,account,low,10.166867963658753,1,False
INT_002457,CUST_000792,2023-09-11 09:00:00,chat,onboarding,high,3.42118479075245,5,True
INT_002458,CUST_001395,2023-09-11 10:00:00,phone,onboarding,medium,11.368125422006084,3,False
INT_002459,CUST_000282,2023-09-11 11:00:00,chat,technical,medium,17.472591588717194,3,True
INT_002460,CUST_001508,2023-09-11 12:00:00,email,technical,medium,3.3686715348750407,2,True
INT_002461,CUST_001452,2023-09-11 13:00:00,chat,technical,high,23.52461687171512,5,True
INT_002462,CUST_000318,2023-09-11 14:00:00,chat,onboarding,high,2.969177165846712,1,False
INT_002463,CUST_000059,2023-09-11 15:00:00,email,technical,low,10.565704102025173,4,True
INT_002464,CUST_001141,2023-09-11 16:00:00,chat,billing,high,28.794184785672275,1,False
INT_002465,CUST_000848,2023-09-11 17:00:00,chat,account,medium,4.736201072486098,2,False
INT_002466,CUST_001215,2023-09-11 18:00:00,email,technical,high,9.615152763510803,1,True
INT_002467,CUST_001847,2023-09-11 19:00:00,email,technical,medium,0.27937746291979204,5,True
INT_002468,CUST_000634,2023-09-11 20:00:00,phone,billing,low,16.467076483431832,2,False
INT_002469,CUST_000107,2023-09-11 21:00:00,phone,billing,low,5.755179901496625,3,False
INT_002470,CUST_000864,2023-09-11 22:00:00,email,technical,medium,13.75916029452056,5,False
INT_002471,CUST_000926,2023-09-11 23:00:00,phone,billing,low,17.882691313369204,5,False
INT_002472,CUST_001849,2023-09-12 00:00:00,email,technical,high,5.99063447748589,2,True
INT_002473,CUST_000197,2023-09-12 01:00:00,phone,technical,high,12.401864533517603,4,False
INT_002474,CUST_000348,2023-09-12 02:00:00,phone,technical,low,6.435981647909466,5,False
INT_002475,CUST_000579,2023-09-12 03:00:00,phone,account,high,28.705599427828595,5,False
INT_002476,CUST_000250,2023-09-12 04:00:00,chat,technical,high,26.859981952495676,4,False
INT_002477,CUST_000609,2023-09-12 05:00:00,chat,billing,medium,10.034737531747869,1,True
INT_002478,CUST_000181,2023-09-12 06:00:00,chat,account,low,19.655590734528925,2,False
INT_002479,CUST_000209,2023-09-12 07:00:00,email,technical,medium,9.41903682668457,4,True
INT_002480,CUST_001175,2023-09-12 08:00:00,phone,onboarding,high,18.002836420304916,1,False
INT_002481,CUST_000813,2023-09-12 09:00:00,email,onboarding,medium,2.372634644245455,4,False
INT_002482,CUST_000373,2023-09-12 10:00:00,email,onboarding,low,6.7474178626695505,5,False
INT_002483,CUST_000149,2023-09-12 11:00:00,phone,onboarding,medium,2.708039748480575,1,True
INT_002484,CUST_001985,2023-09-12 12:00:00,phone,billing,medium,24.725180995955377,1,False
INT_002485,CUST_001624,2023-09-12 13:00:00,phone,onboarding,medium,11.343402608449033,5,False
INT_002486,CUST_000973,2023-09-12 14:00:00,phone,technical,low,19.43493854531219,3,True
INT_002487,CUST_000756,2023-09-12 15:00:00,email,technical,high,0.007543236890848175,3,False
INT_002488,CUST_000362,2023-09-12 16:00:00,chat,billing,low,7.237924903089043,2,True
INT_002489,CUST_001126,2023-09-12 17:00:00,chat,account,high,3.311243194237578,3,True
INT_002490,CUST_001490,2023-09-12 18:00:00,email,onboarding,medium,16.960538471199392,4,False
INT_002491,CUST_000216,2023-09-12 19:00:00,chat,onboarding,high,11.977917062313182,5,True
INT_002492,CUST_000355,2023-09-12 20:00:00,chat,technical,medium,5.816466347164644,4,False
INT_002493,CUST_000760,2023-09-12 21:00:00,phone,onboarding,low,11.262962769802538,1,True
INT_002494,CUST_000960,2023-09-12 22:00:00,phone,account,high,8.929445695211985,2,True
INT_002495,CUST_000974,2023-09-12 23:00:00,chat,technical,low,1.3685699498684327,4,True
INT_002496,CUST_000049,2023-09-13 00:00:00,phone,account,medium,15.922615993226474,3,False
INT_002497,CUST_000905,2023-09-13 01:00:00,chat,account,high,5.614579675369504,5,True
INT_002498,CUST_001105,2023-09-13 02:00:00,email,billing,medium,0.04991669825744428,3,True
INT_002499,CUST_001864,2023-09-13 03:00:00,chat,account,low,2.7451131686778982,5,True
INT_002500,CUST_001729,2023-09-13 04:00:00,phone,account,low,2.2638335019981954,3,False
INT_002501,CUST_001430,2023-09-13 05:00:00,phone,technical,low,10.641519698328715,3,True
INT_002502,CUST_000583,2023-09-13 06:00:00,phone,account,low,7.087985367466045,2,False
INT_002503,CUST_001072,2023-09-13 07:00:00,email,billing,medium,13.49727972899268,4,False
INT_002504,CUST_000005,2023-09-13 08:00:00,email,billing,high,6.969246943043217,5,False
INT_002505,CUST_000532,2023-09-13 09:00:00,chat,onboarding,low,4.701706345760213,3,False
INT_002506,CUST_000006,2023-09-13 10:00:00,phone,onboarding,high,3.2912458266186735,3,True
INT_002507,CUST_001305,2023-09-13 11:00:00,email,technical,medium,15.257489255401726,3,True
INT_002508,CUST_001915,2023-09-13 12:00:00,phone,billing,high,1.9705311084358235,1,False
INT_002509,CUST_001956,2023-09-13 13:00:00,chat,onboarding,high,6.047637515670619,1,False
INT_002510,CUST_001021,2023-09-13 14:00:00,email,onboarding,high,85.9753999310105,3,False
INT_002511,CUST_000618,2023-09-13 15:00:00,phone,onboarding,medium,8.904657018615307,1,True
INT_002512,CUST_001595,2023-09-13 16:00:00,chat,account,medium,2.0248678686381307,4,False
INT_002513,CUST_000387,2023-09-13 17:00:00,phone,technical,low,2.5149456359982536,2,False
INT_002514,CUST_000593,2023-09-13 18:00:00,chat,onboarding,medium,12.239612655220187,4,True
INT_002515,CUST_000713,2023-09-13 19:00:00,chat,onboarding,low,3.1545652051316915,3,True
INT_002516,CUST_001376,2023-09-13 20:00:00,phone,account,low,0.45658022023781897,4,True
INT_002517,CUST_001138,2023-09-13 21:00:00,chat,technical,high,19.053597260445763,4,True
INT_002518,CUST_001302,2023-09-13 22:00:00,chat,technical,medium,2.4024872244835764,3,False
INT_002519,CUST_000773,2023-09-13 23:00:00,chat,account,high,8.161843057813227,4,False
INT_002520,CUST_000454,2023-09-14 00:00:00,email,onboarding,medium,2.3414458220162997,3,True
INT_002521,CUST_000955,2023-09-14 01:00:00,chat,technical,medium,0.8912645211468615,5,False
INT_002522,CUST_001959,2023-09-14 02:00:00,email,billing,medium,33.94594066186839,4,False
INT_002523,CUST_001719,2023-09-14 03:00:00,chat,technical,low,0.29032163262638544,2,False
INT_002524,CUST_000217,2023-09-14 04:00:00,chat,onboarding,high,18.040120557331203,1,False
INT_002525,CUST_001091,2023-09-14 05:00:00,chat,billing,medium,27.58917342931572,4,False
INT_002526,CUST_001411,2023-09-14 06:00:00,phone,account,low,7.010746854237919,1,False
INT_002527,CUST_000480,2023-09-14 07:00:00,phone,technical,medium,1.8694834063632702,2,True
INT_002528,CUST_000420,2023-09-14 08:00:00,phone,account,low,1.7607831026213359,4,False
INT_002529,CUST_001392,2023-09-14 09:00:00,email,onboarding,low,1.9392706594305764,1,True
INT_002530,CUST_001589,2023-09-14 10:00:00,chat,billing,medium,1.7013191097517852,4,False
INT_002531,CUST_001955,2023-09-14 11:00:00,phone,onboarding,medium,21.02452837624402,4,True
INT_002532,CUST_000119,2023-09-14 12:00:00,chat,account,medium,12.385884916247814,2,False
INT_002533,CUST_001156,2023-09-14 13:00:00,chat,account,high,3.75388406871466,1,False
INT_002534,CUST_001974,2023-09-14 14:00:00,chat,account,medium,0.7504104333675631,1,False
INT_002535,CUST_000821,2023-09-14 15:00:00,chat,technical,medium,17.730591794932756,1,False
INT_002536,CUST_001973,2023-09-14 16:00:00,email,account,medium,4.832238201234694,3,True
INT_002537,CUST_000749,2023-09-14 17:00:00,phone,billing,low,20.51785319234666,4,True
INT_002538,CUST_001628,2023-09-14 18:00:00,email,billing,medium,3.768039677900747,4,True
INT_002539,CUST_001546,2023-09-14 19:00:00,chat,billing,low,6.5793404048435615,5,False
INT_002540,CUST_001113,2023-09-14 20:00:00,phone,account,high,2.046856761908537,2,True
INT_002541,CUST_000268,2023-09-14 21:00:00,phone,account,high,3.9746476463596006,2,False
INT_002542,CUST_000796,2023-09-14 22:00:00,phone,billing,low,11.839513164196996,3,True
INT_002543,CUST_001294,2023-09-14 23:00:00,chat,account,low,8.772086884911532,1,True
INT_002544,CUST_001197,2023-09-15 00:00:00,email,technical,high,15.723796083310555,4,False
INT_002545,CUST_000381,2023-09-15 01:00:00,phone,account,high,0.9806965723823925,1,False
INT_002546,CUST_001095,2023-09-15 02:00:00,chat,technical,medium,45.95810086432594,1,False
INT_002547,CUST_000113,2023-09-15 03:00:00,chat,billing,high,12.803376399960076,3,True
INT_002548,CUST_000538,2023-09-15 04:00:00,chat,account,medium,0.3257459521708325,2,True
INT_002549,CUST_001446,2023-09-15 05:00:00,chat,account,high,3.5689436412000353,3,False
INT_002550,CUST_001220,2023-09-15 06:00:00,chat,technical,low,2.293000742725141,1,True
INT_002551,CUST_000127,2023-09-15 07:00:00,phone,technical,low,4.654992936337185,1,False
INT_002552,CUST_001458,2023-09-15 08:00:00,email,technical,medium,44.84585407834301,3,True
INT_002553,CUST_001710,2023-09-15 09:00:00,phone,technical,medium,1.4842403181493986,4,False
INT_002554,CUST_001426,2023-09-15 10:00:00,email,account,high,19.100768837861068,3,True
INT_002555,CUST_000260,2023-09-15 11:00:00,email,technical,high,25.72372897979338,2,False
INT_002556,CUST_000961,2023-09-15 12:00:00,phone,technical,medium,5.87517585158329,5,True
INT_002557,CUST_001686,2023-09-15 13:00:00,email,technical,high,7.172746496114507,2,True
INT_002558,CUST_001061,2023-09-15 14:00:00,chat,onboarding,low,5.615855286512965,2,False
INT_002559,CUST_001626,2023-09-15 15:00:00,email,billing,high,5.57411218326938,5,True
INT_002560,CUST_001817,2023-09-15 16:00:00,chat,billing,medium,32.7946844768979,5,False
INT_002561,CUST_000487,2023-09-15 17:00:00,phone,onboarding,medium,2.247412156125059,5,True
INT_002562,CUST_000340,2023-09-15 18:00:00,email,onboarding,high,37.627488589078,2,False
INT_002563,CUST_001782,2023-09-15 19:00:00,phone,onboarding,low,18.42477872939159,3,True
INT_002564,CUST_001031,2023-09-15 20:00:00,phone,account,medium,11.99256176259947,2,False
INT_002565,CUST_000039,2023-09-15 21:00:00,phone,billing,medium,0.11954240734265434,3,False
INT_002566,CUST_000997,2023-09-15 22:00:00,chat,onboarding,high,11.657491994368417,3,False
INT_002567,CUST_000280,2023-09-15 23:00:00,chat,onboarding,high,2.191113136960751,3,True
INT_002568,CUST_001735,2023-09-16 00:00:00,phone,technical,low,0.15947652924505307,4,True
INT_002569,CUST_000916,2023-09-16 01:00:00,phone,onboarding,low,42.81114383203268,1,False
INT_002570,CUST_000413,2023-09-16 02:00:00,email,account,high,24.555673187137543,1,False
INT_002571,CUST_001937,2023-09-16 03:00:00,email,technical,high,5.62507858041037,4,False
INT_002572,CUST_000492,2023-09-16 04:00:00,chat,technical,high,12.974567634618097,4,False
INT_002573,CUST_000731,2023-09-16 05:00:00,email,onboarding,high,25.103892063371205,4,True
INT_002574,CUST_001085,2023-09-16 06:00:00,email,account,low,2.727717283995481,5,True
INT_002575,CUST_000218,2023-09-16 07:00:00,email,technical,high,26.637835539261147,1,True
INT_002576,CUST_001288,2023-09-16 08:00:00,chat,billing,high,4.361625652108875,2,False
INT_002577,CUST_001609,2023-09-16 09:00:00,chat,technical,medium,13.21049328730916,3,False
INT_002578,CUST_001209,2023-09-16 10:00:00,chat,onboarding,medium,0.5973379391766911,4,False
INT_002579,CUST_001832,2023-09-16 11:00:00,email,technical,low,4.932312933813487,1,False
INT_002580,CUST_001652,2023-09-16 12:00:00,chat,technical,low,6.377150813370701,4,True
INT_002581,CUST_001063,2023-09-16 13:00:00,phone,technical,medium,0.2230626291559026,2,False
INT_002582,CUST_000224,2023-09-16 14:00:00,email,onboarding,high,16.77570347684082,2,True
INT_002583,CUST_001481,2023-09-16 15:00:00,email,onboarding,high,2.4364862999683887,3,False
INT_002584,CUST_001341,2023-09-16 16:00:00,phone,technical,low,22.12983077311119,3,True
INT_002585,CUST_000247,2023-09-16 17:00:00,chat,onboarding,low,16.67371180903589,5,False
INT_002586,CUST_000684,2023-09-16 18:00:00,phone,account,medium,14.593051344376208,4,False
INT_002587,CUST_000781,2023-09-16 19:00:00,phone,technical,medium,11.664090299198493,3,False
INT_002588,CUST_001169,2023-09-16 20:00:00,phone,technical,low,5.632195389709739,5,False
INT_002589,CUST_001665,2023-09-16 21:00:00,phone,technical,medium,0.5251216398149398,3,False
INT_002590,CUST_001343,2023-09-16 22:00:00,phone,billing,high,29.457067639913728,1,False
INT_002591,CUST_000483,2023-09-16 23:00:00,email,account,low,7.624249612421315,3,False
INT_002592,CUST_000330,2023-09-17 00:00:00,phone,onboarding,low,14.579530088979782,1,True
INT_002593,CUST_000210,2023-09-17 01:00:00,phone,technical,high,10.159635458408234,5,True
INT_002594,CUST_001448,2023-09-17 02:00:00,email,billing,high,18.769667020986827,5,False
INT_002595,CUST_001692,2023-09-17 03:00:00,phone,account,high,12.872282749172223,3,True
INT_002596,CUST_000057,2023-09-17 04:00:00,phone,billing,low,4.5176892717421415,1,True
INT_002597,CUST_001042,2023-09-17 05:00:00,email,billing,medium,21.079465545780675,5,True
INT_002598,CUST_001000,2023-09-17 06:00:00,email,billing,medium,2.2442176440181143,1,True
INT_002599,CUST_001839,2023-09-17 07:00:00,chat,onboarding,medium,5.060485734796273,5,False
INT_002600,CUST_001852,2023-09-17 08:00:00,phone,account,high,6.4239116789795325,2,False
INT_002601,CUST_001101,2023-09-17 09:00:00,chat,technical,medium,31.392939777982765,4,False
INT_002602,CUST_000292,2023-09-17 10:00:00,phone,billing,low,4.411245587470327,5,False
INT_002603,CUST_000511,2023-09-17 11:00:00,chat,technical,high,6.982705088982232,4,False
INT_002604,CUST_001207,2023-09-17 12:00:00,chat,technical,low,5.506134308735148,5,True
INT_002605,CUST_000470,2023-09-17 13:00:00,email,billing,medium,15.734532654732412,4,True
INT_002606,CUST_000791,2023-09-17 14:00:00,email,billing,medium,0.46521079937051574,2,True
INT_002607,CUST_001436,2023-09-17 15:00:00,phone,technical,high,7.768451526753168,3,False
INT_002608,CUST_000575,2023-09-17 16:00:00,chat,onboarding,high,6.421481767866796,3,False
